Gene names	LFQ_Ctrl_U57_GC1_01_2070	LFQ_Ctrl_U57_GC1_01_2071	LFQ_Ctrl_U59_GC2_01_2072	LFQ_Ctrl_U59_GC2_01_2076	LFQ_Ctrl_U60_GA7_01_2029	LFQ_Ctrl_U60_GA7_01_2030	LFQ_Ctrl_U62_GA8_01_2031	LFQ_Ctrl_U62_GA8_01_2032	LFQ_Ctrl_U64_GC3_01_2078	LFQ_Ctrl_U64_GC3_01_2079	LFQ_Ctrl_U65_GB1_01_2033	LFQ_Ctrl_U65_GB1_01_2034	LFQ_Ctrl_U66_GB2_01_2035	LFQ_Ctrl_U66_GB2_01_2036	LFQ_Ctrl_U67_GC4_01_2081	LFQ_Ctrl_U67_GC4_01_2082	LFQ_Ctrl_U68_GC5_01_2083	LFQ_Ctrl_U68_GC5_01_2084	LFQ_Ctrl_U71_GB3_01_2037	LFQ_Ctrl_U71_GB3_01_2038	LFQ_HF.pEF_U10_GA3_01_2050	LFQ_HF.pEF_U10_GA3_01_2051	LFQ_HF.pEF_U11_GA4_01_2052	LFQ_HF.pEF_U11_GA4_01_2053	LFQ_HF.pEF_U16_GA6_01_2026	LFQ_HF.pEF_U16_GA6_01_2027	LFQ_HF.pEF_U2_GA2_01_2018	LFQ_HF.pEF_U2_GA2_01_2019	LFQ_HF.pEF_U24_GA5_01_2054	LFQ_HF.pEF_U24_GA5_01_2055	LFQ_HF.pEF_U4_GA3_01_2020	LFQ_HF.pEF_U4_GA3_01_2021	LFQ_HF.pEF_U5_GA2_01_2048	LFQ_HF.pEF_U5_GA2_01_2049	LFQ_HF.pEF_U8_GA4_01_2022	LFQ_HF.pEF_U8_GA4_01_2023	LFQ_HF.pEF_U9_GA5_01_2024	LFQ_HF.pEF_U9_GA5_01_2025	LFQ_HF.rEF_U30_GA6_01_2058	LFQ_HF.rEF_U30_GA6_01_2059	LFQ_HF.rEF_U34_GA7_01_2060	LFQ_HF.rEF_U34_GA7_01_2061	LFQ_HF.rEF_U37_GA8_01_2062	LFQ_HF.rEF_U37_GA8_01_2063	LFQ_HF.rEF_U39_GB4_01_2040	LFQ_HF.rEF_U39_GB4_01_2041	LFQ_HF.rEF_U42_GB5_01_2042	LFQ_HF.rEF_U42_GB5_01_2043	LFQ_HF.rEF_U46_GB1_01_2064	LFQ_HF.rEF_U46_GB1_01_2065	LFQ_HF.rEF_U48_GB2_01_2066	LFQ_HF.rEF_U48_GB2_01_2067	LFQ_HF.rEF_U53_GB5_01_2044	LFQ_HF.rEF_U53_GB5_01_2045	N: Peptides	N: Razor...unique.peptides	N: Unique.peptides	N: Sequence.coverage....	N: Unique...razor.sequence.coverage....	N: Unique.sequence.coverage....	N: Mol..weight..kDa.	N: Q.value	N: Score	N: Intensity	N: MS.MS.count	T: Protein.IDs	T: Majority.protein.IDs	T: Protein.names	T: Gene.names	T: id
DSG2	14.6294	16.691	18.2202	15.8493	14.1884	15.3932	15.3329	17.3828	16.6433	15.9759	13.6282	14.2694	15.491	15.9576	15.5471	17.1112	15.151	18.588	13.7795	14.5202	14.811	12.6513	13.7232	15.0029	16.8287	18.2751	16.1547	16.09	16.2442	16.3177	17.3465	16.7734	16.5029	16.5315	13.7795	15.4645	16.9576	16.9472	15.7013	15.304	16.1781	15.9457	15.22	15.3329	16.6648	16.7033	15.2736	15.6502	16.8287	17.8989	15.5857	15.6502	15.6502	13.7795	5	5	5	5.8	5.8	5.8	122.29	0.003714	5.8588	6989600	12	"Q14126;J3KSI6;A0A804HIA2;A0A804HJQ3;A0A804HLK9;A0A804HJ09"	Q14126	Desmoglein-2	DSG2	1252
LY6D	17.2153	15.8862	18.4409	15.6001	15.6369	14.8824	18.9447	18.8529	15.5857	15.874	17.9556	16.7626	18.0231	15.2375	15.6369	17.4292	16.1113	15.038	18.4996	18.6676	16.3177	17.6593	17.534	18.0069	20.3491	20.9325	20.1766	19.9823	17.3749	15.1089	19.7873	19.4516	19.7184	19.6892	16.0648	14.3313	19.995	19.5604	14.8309	14.5202	16.2854	14.7155	14.9491	15.5716	17.3749	17.2726	19.4275	19.4091	19.8151	20.2943	17.4744	17.4204	19.6892	19.1786	4	4	4	42.2	42.2	42.2	13.286	0	100.09	63132000	125	Q14210	Q14210	Lymphocyte antigen 6D	LY6D	1254
CTTN	19.7539	19.6202	16.6727	15.9576	14.0024	15.3789	15.491	16.6832	17.0763	16.8807	15.9673	16.2442	16.5315	16.0335	17.9996	17.9996	16.8889	17.3749	16.0106	16.0466	18.1472	18.1834	17.138	16.0214	17.534	17.4967	16.4046	16.2229	18.0887	17.7657	16.1998	16.1443	18.0723	17.9681	16.1657	16.1321	15.737	16.8718	17.5592	17.5124	18.6744	18.6048	17.7438	17.4132	16.7427	16.234	16.1113	16.3718	15.5716	16.3177	15.9673	16.1886	16.1998	16.2442	3	3	2	6	6	2.4	61.585	0.0010277	7.8884	22167000	39	"Q14247;Q14247-3;H0YEV2"	"Q14247;Q14247-3"	Src substrate cortactin	CTTN	1255
FGL2	18.1179	18.4778	15.9576	16.5509	18.4409	17.0763	17.3665	17.3002	18.1683	15.6001	18.7947	18.8609	16.3405	15.8862	17.0428	16.5875	17.3002	17.0763	16.4645	16.7033	16.7983	16.6727	15.3932	15.5471	17.55	17.2478	18.2202	18.2371	19.0339	18.3778	17.4367	17.5264	19.2525	19.5226	16.7033	16.6832	20.4557	20.5062	17.6087	17.2726	19.3419	19.3355	17.2081	17.0858	17.2003	16.9819	16.818	16.7427	15.1685	17.3465	17.519	17.1672	16.9085	16.9995	3	3	3	11.4	11.4	11.4	50.228	0	10.788	47887000	29	Q14314	Q14314	Fibroleukin	FGL2	1256
GAS6	17.583	17.5745	16.0573	16.4046	17.8895	17.6593	15.22	17.6366	19.0078	19.3355	17.9827	18.0651	16.0573	16.4756	16.7427	16.09	15.7726	16.1657	16.9378	17.0167	16.2229	16.5123	15.3789	14.8824	16.9472	17.2577	18.636	18.5967	18.1683	18.3051	16.4262	17.4441	17.6747	17.282	16.7734	17.5264	16.1781	15.9208	17.4744	17.3749	18.5385	18.2371	16.9995	17.0671	17.2403	17.5424	15.6731	15.5857	16.8991	17.2577	18.3498	18.4778	16.0573	15.7856	8	8	8	19.1	19.1	19.1	68.255	0	25.551	34181000	128	"Q14393-3;Q14393;Q14393-1;Q14393-5;Q14393-4"	"Q14393-3;Q14393;Q14393-1;Q14393-5;Q14393-4"	Growth arrest-specific protein 6	GAS6	1259
WFDC2	23.4394	23.2322	22.4308	21.4136	25.3372	23.8067	22.235	22.2583	21.8643	21.9542	23.1863	23.3972	21.3816	21.4642	24.1241	21.9821	21.5117	21.3197	22.2583	22.339	22.8424	23.1863	20.9163	21.3197	21.2681	21.4442	22.8788	22.409	22.9416	22.6818	22.0798	22.1302	23.3565	23.3097	23.7601	23.9299	23.5809	23.4394	23.3097	22.98	23.2322	23.3097	22.5858	22.8788	24.7711	23.6321	23.9824	23.9299	16.8547	14.6063	21.1539	21.6233	24.0197	24.0197	6	6	6	67.7	67.7	67.7	12.993	0	323.31	2268100000	4265	"Q14508;Q14508-2;Q14508-3;A8K2M3;Q14508-4;Q14508-5"	"Q14508;Q14508-2;Q14508-3"	WAP four-disulfide core domain protein 2	WFDC2	1260
SPARCL1	18.11	18.0723	18.869	18.7653	18.9891	18.6111	18.574	18.3855	18.6048	15.7856	18.588	18.7947	17.5682	18.812	18.1996	18.1606	17.7354	16.7813	17.3097	17.0952	18.93	18.8609	15.0585	16.5945	18.1996	18.8529	19.3689	19.2761	19.0918	18.8529	19.2586	19.2363	20.2343	19.9732	18.6907	18.3778	19.1476	19.4005	19.0918	18.3359	18.682	18.7323	18.0147	18.154	18.6744	18.4778	17.8161	17.4367	17.4204	16.2229	17.5901	17.489	17.5424	17.5124	13	13	13	34.9	34.9	34.9	75.207	0	80.205	75076000	152	"Q14515;Q14515-2;F5H4Y3;D6RA29;F5H331;C9JJR8;E9PC64"	"Q14515;Q14515-2"	SPARC-like protein 1	SPARCL1	1261
OPCML	19.4435	19.3269	18.6744	16.5801	18.11	19.7184	19.0918	18.6508	17.1847	16.9085	19.2761	19.4354	18.7255	18.3201	15.3179	17.6669	18.6283	18.9592	18.4335	18.2371	19.0918	18.7323	17.9333	17.9996	18.9592	18.9592	19.1629	19.3203	17.9914	19.1326	18.6111	18.6203	18.636	18.545	18.5067	18.3941	18.6998	18.6599	19.9027	19.5604	19.5782	19.1015	18.9987	19.1109	19.2525	18.9891	18.3855	18.7255	12.8184	18.0501	18.5967	18.4928	18.4848	18.3557	10	10	8	33.9	33.9	31.2	33.574	0	110.68	111450000	152	"Q14982-3;Q14982-2;Q14982;Q14982-4"	"Q14982-3;Q14982-2;Q14982;Q14982-4"	Opioid-binding protein/cell adhesion molecule	OPCML	1267
PCOLCE	20.6031	20.3139	20.4447	20.6163	21.7012	20.7317	21.1697	21.2849	18.514	20.1448	20.5062	20.4775	20.2444	20.1853	21.0897	20.0251	20.0804	20.2521	20.6534	20.6534	20.4557	20.4775	19.0918	18.9382	21.7867	21.7867	21.1195	20.9819	21.4642	21.6838	21.7867	22.0164	21.8089	21.7867	21.1195	20.8471	21.2225	21.1827	20.5582	20.5359	20.8348	20.8471	21.1394	21.1697	21.1067	20.8111	20.4775	20.4877	20.1943	20.261	20.2059	20.0461	20.4032	20.6325	14	14	14	49.4	49.4	49.4	47.972	0	117.31	423580000	442	Q15113	Q15113	Procollagen C-endopeptidase enhancer 1	PCOLCE	1272
QPRT	14.9167	17.4292	16.5509	15.1221	17.1195	16.8889	15.8096	13.5717	17.3185	16.5029	15.4507	15.6248	17.6593	17.0763	14.8824	14.4765	18.4335	18.419	15.8972	16.7813	18.7722	18.7857	18.0576	17.4204	15.2375	17.0167	13.5717	17.1763	14.5622	17.1015	19.6202	19.71	17.2726	15.4778	17.9406	18.2371	17.6433	17.3097	16.2539	15.8223	17.409	17.519	18.1683	18.2676	18.7783	18.9207	14.4541	16.616	15.6731	17.7273	17.7888	17.8161	15.8862	15.1852	7	7	7	40.7	40.7	40.7	30.845	0	24.671	25760000	34	"Q15274;H3BP73"	Q15274	Nicotinate-nucleotide pyrophosphorylase [carboxylating]	QPRT	1273
PCBP1	15.6369	15.5471	15.3932	16.9819	16.9995	16.09	16.4262	16.1781	17.6516	16.3834	16.2649	16.3497	16.6648	16.4645	15.8223	17.583	17.0262	17.2081	17.0167	17.1112	16.9289	16.5315	19.5143	19.5323	17.3097	16.0335	16.5593	16.2649	14.8674	14.7536	14.0024	16.6727	16.2649	14.932	17.034	14.3802	15.6001	15.1221	14.5622	12.6513	18.3051	13.9008	16.0648	17.0167	16.3611	17.6593	17.5745	18.545	16.2963	15.874	16.2114	16.0766	17.6895	13.6282	6	6	4	26.1	26.1	17.4	37.497	0	12.686	20013000	15	Q15365	Q15365	Poly(rC)-binding protein 1	PCBP1	1274
FCN2	16.3955	16.9378	15.5716	16.8547	17.034	16.6727	14.2694	16.5029	17.6953	15.4778	17.9068	18.3051	16.3497	15.2544	16.3177	16.1113	16.8547	16.6537	14.9491	15.9673	17.6593	17.7657	16.3834	15.6614	18.4409	18.3855	17.2237	14.8674	16.493	16.0335	20.4143	20.4447	17.6315	18.154	17.1763	15.0029	15.3618	16.691	14.5861	15.7013	14.9831	17.4132	11.9501	16.1781	17.1924	13.6282	14.7337	14.1593	17.5592	16.2114	13.6282	12.4598	17.7273	14.932	3	3	3	21.5	21.5	21.5	30.227	0	17.95	22531000	26	"Q15485-2;Q15485"	"Q15485-2;Q15485"	Ficolin-2	FCN2	1275
CST6	22.8118	22.8788	22.1302	21.5717	18.0806	21.1539	19.4354	20.135	20.4143	19.9521	21.3197	21.3197	21.9313	22.0559	18.7783	18.2128	20.9039	20.9951	21.9313	22.1059	19.0159	18.9653	17.4204	17.5264	21.9542	21.8874	22.4749	22.1839	20.2837	20.2521	21.8089	21.9542	24.9005	24.9005	18.8278	19.2951	22.0015	22.0559	21.352	21.352	21.7668	21.8451	21.6838	21.589	19.5143	21.0139	21.7668	21.9088	18.2286	19.7959	21.5117	21.4793	21.8089	21.7234	9	9	9	65.8	65.8	65.8	16.511	0	323.31	662640000	635	Q15828	Q15828	Cystatin-M	CST6	1276
IGFBP7	23.3565	23.0395	22.5858	22.5267	19.2271	24.5815	22.6556	22.3625	21.7234	21.6611	23.0678	23.1863	22.4514	22.4514	22.6556	22.3116	21.589	21.8874	22.4514	22.4514	22.5858	22.98	21.2124	20.7437	21.8451	22.0015	22.1839	22.8788	23.5809	23.3972	21.8295	22.3625	22.98	23.0678	23.8067	23.3972	22.2871	22.6556	22.7791	22.5036	23.4394	23.3565	22.5562	23.0395	22.6556	23.1052	22.8424	23.2322	23.3097	23.2322	23.2322	23.3972	22.7459	23.0678	17	17	17	58.5	58.5	58.5	29.13	0	323.31	2187000000	3080	"Q16270;Q16270-2"	"Q16270;Q16270-2"	Insulin-like growth factor-binding protein 7	IGFBP7	1279
ECM1	12.6513	17.7514	13.5717	12.4598	16.09	16.1443	16.2229	17.1489	21.7867	21.2326	15.4074	16.1657	14.7337	16.9819	18.7722	19.8151	16.9174	17.2726	15.0928	16.3497	17.3465	17.3185	17.0428	18.1996	14.7918	15.6248	15.9208	14.8492	17.0595	14.3039	16.5875	15.3789	17.1763	15.8862	16.3497	15.6141	16.7626	16.616	16.7891	14.0024	15.874	14.8674	17.3097	14.2694	16.2963	14.5861	16.8287	18.1321	17.5997	13.7795	15.5716	14.4765	17.2577	18.2202	12	12	12	31.7	31.7	31.7	60.673	0	50.28	37508000	34	"Q16610;Q16610-4;Q16610-2;Q16610-3"	"Q16610;Q16610-4;Q16610-2"	Extracellular matrix protein 1	ECM1	1280
PRSS8	20.7079	20.6031	20.963	20.6264	22.1302	20.8591	20.4972	20.7317	20.6801	20.1943	20.329	20.0903	19.9027	19.5782	19.2095	19.0421	19.1015	19.1706	20.6947	20.6163	19.1786	18.8045	18.0806	16.7518	19.995	19.9214	20.4335	20.7562	20.8348	20.591	20.5672	20.5582	20.2242	20.2059	20.7676	20.5582	19.1394	19.4275	19.9521	19.9214	20.7185	20.6534	19.4906	19.6124	21.0278	20.9325	18.93	18.4848	20.0251	20.3139	20.9951	20.8244	18.5321	18.6203	9	9	9	44.9	44.9	44.9	36.431	0	89.726	156750000	191	"Q16651;Q16651-2;H3BUJ8;H3BVC8"	"Q16651;Q16651-2"	"Prostasin;Prostasin light chain;Prostasin heavy chain"	PRSS8	1281
GUCA2B	18.6907	18.4335	17.9612	16.7427	14.2095	17.3574	17.1489	18.4778	14.7536	17.2237	14.8991	17.5745	15.4778	15.9759	16.0214	16.1886	16.1321	15.5071	18.0501	14.0726	17.7273	17.3749	16.7891	16.2743	16.0106	17.1489	19.506	19.871	15.3329	14.6781	20.6031	20.8722	23.5312	23.3972	18.7063	15.1685	17.7962	18.2676	14.4965	17.5264	17.6747	17.7888	18.2441	18.3132	18.3711	17.2324	19.8533	19.4275	18.5385	18.907	17.534	18.9447	19.3504	19.8619	5	5	5	66.1	66.1	66.1	12.069	0	137.37	117080000	135	Q16661	Q16661	"Guanylate cyclase activator 2B;Guanylate cyclase C-activating peptide 2;Uroguanylin"	GUCA2B	1282
MAN2A1	16.3611	13.3142	17.2324	17.9556	16.8991	16.0766	16.1208	16.3311	17.519	17.3828	15.4208	15.1221	14.6781	14.7337	16.4645	15.151	14.2095	15.6885	14.8991	13.5717	16.09	16.1113	15.8223	15.2375	17.3574	15.7726	16.3497	14.4045	16.616	16.5875	14.4284	15.9891	15.346	16.1113	16.0766	16.1208	17.4967	15.6614	16.2743	16.0648	14.6063	15.9891	15.7987	15.9208	16.8287	16.616	14.1593	15.4507	17.1924	14.5452	16.1208	16.1208	14.0726	15.9319	4	4	4	5.7	5.7	5.7	131.14	0.00097752	6.7296	9102000	28	Q16706	Q16706	Alpha-mannosidase 2	MAN2A1	1284
QPCT	21.4136	22.339	21.4442	21.5117	24.4353	23.0395	22.6818	22.7459	20.4557	20.7963	22.2099	21.9313	22.2099	21.6081	21.2681	21.0733	21.1539	21.3655	22.2099	22.235	22.3116	22.3116	20.0568	20.216	22.0798	22.1302	22.3625	22.3116	22.8788	23.0678	22.0559	21.9088	21.5292	21.4302	21.4302	21.7234	20.2837	20.8111	22.235	22.6556	22.9416	22.8118	22.6556	22.7459	21.2495	21.352	21.9821	21.7668	21.7668	21.9542	22.409	22.5036	21.9821	21.9313	15	15	15	75.1	75.1	75.1	40.876	0	323.31	1168500000	2090	"Q16769;Q16769-2;B5MCZ9;A0A3B3IUD5;C9JS14"	"Q16769;Q16769-2;B5MCZ9"	Glutaminyl-peptide cyclotransferase	QPCT	1286
DDR2	16.1321	18.6203	17.4292	17.519	18.907	18.4928	13.8293	15.6731	16.0648	16.1547	19.4435	18.9728	18.9207	17.8161	15.2893	17.9068	15.6731	14.7155	14.2095	18.2596	18.3941	18.5526	14.3313	16.1443	15.6369	19.7959	14.1884	20.3606	15.6614	18.7177	14.8492	15.038	13.9402	15.0928	15.6248	16.2442	15.9891	14.6781	14.0397	15.5857	19.1706	19.498	17.5901	18.1241	18.9592	15.1852	17.9494	16.8807	17.1847	13.253	19.0159	18.6508	13.4568	17.534	3	3	3	7.8	7.8	7.8	96.735	0	10.7	31146000	30	"Q16832;Q5T244"	Q16832	Discoidin domain-containing receptor 2	DDR2	1289
DAK	17.3749	17.8161	16.7813	17.489	17.5901	17.6833	16.9576	17.4049	17.534	17.2643	15.8223	15.436	16.9887	16.2442	16.8718	15.9891	17.034	16.5593	17.6669	17.7438	18.3201	17.9333	18.3273	18.154	16.0766	16.8463	15.7726	16.0466	16.8991	16.8547	16.4362	16.4471	16.8547	16.8365	18.3273	18.2286	15.5471	15.737	15.9891	15.2544	16.0214	15.8644	17.7888	17.5592	16.3177	15.9673	16.09	16.5315	17.3969	17.3097	16.6252	17.0511	16.0214	16.6252	12	12	12	35.7	35.7	35.7	58.946	0	26.551	49430000	93	"Q3LXA3;H0YCY6;Q3LXA3-2;I3L252;E9PJG8;E9PQR1"	"Q3LXA3;H0YCY6;Q3LXA3-2;I3L252"	"Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing);ATP-dependent dihydroxyacetone kinase;FAD-AMP lyase (cyclizing)"	"DAK;TKFC"	1292
CD300E	18.3359	18.2903	17.55	16.5123	13.677	18.154	19.6373	19.6892	14.6986	16.0466	12.9336	17.3465	17.7962	17.8076	17.8229	17.2324	16.0648	16.1886	18.0349	18.0501	18.1179	17.8707	13.8293	16.8718	18.8045	18.7783	18.3132	18.4682	18.2202	15.22	18.682	18.7123	18.2055	18.1683	18.636	18.514	19.6796	19.7184	18.2751	18.2596	17.7811	14.2095	17.3002	17.5124	19.3419	19.4824	18.2055	18.2286	13.8293	17.0262	17.8539	17.9494	18.2128	18.2903	5	5	5	23.4	23.4	23.4	22.918	0	11.707	39391000	44	"Q496F6;C9JDD2"	"Q496F6;C9JDD2"	CMRF35-like molecule 2	CD300E	1293
FBLN7	17.846	17.0262	15.8862	17.6087	16.6348	16.3311	19.4663	19.5524	18.5667	15.5071	16.8463	16.7891	16.2854	17.2003	18.588	17.8161	16.1998	17.3465	17.7514	17.6315	17.7187	16.8463	17.4292	14.6526	17.6516	18.6283	19.3766	19.1251	18.0501	17.0595	18.588	18.8609	17.8707	17.6631	14.8991	16.8807	14.7724	16.8889	17.489	13.7232	18.1927	17.7962	16.6046	17.3002	17.8161	17.583	17.2726	16.3073	18.6283	18.0147	17.5592	17.6433	16.6832	16.3955	7	7	7	33.7	33.7	33.7	28.038	0	30.24	38956000	50	"Q8IY13;Q53RD9-4;Q53RD9-3;Q53RD9-2;Q53RD9;H7BZ65"	"Q8IY13;Q53RD9-4;Q53RD9-3;Q53RD9-2;Q53RD9;H7BZ65"	Fibulin-7	FBLN7	1294
NHLRC3	17.5997	18.7857	19.4181	19.3355	19.0421	18.3711	18.7323	18.7063	19.9632	19.7873	16.9576	17.2324	19.0678	18.9987	18.6508	18.5385	18.574	18.4682	16.2442	16.4362	18.7561	18.9382	18.4094	18.4996	18.3778	13.253	17.1587	17.282	17.9681	18.4477	17.8229	17.7273	16.5413	17.2003	17.1112	16.5123	19.71	19.5686	18.559	18.6203	18.2751	18.1472	17.8895	18.3557	19.268	19.1109	17.5087	17.4204	15.6502	15.5203	18.3201	17.6087	17.0671	17.519	9	9	9	36.9	36.9	36.9	38.282	0	42.927	77249000	121	"Q5JS37;Q5JS37-2;C9J973"	"Q5JS37;Q5JS37-2"	NHL repeat-containing protein 3	NHLRC3	1297
FREM2	17.3969	17.55	16.8718	15.3329	18.812	18.3273	17.3904	16.6537	15.6731	14.6781	17.9612	17.7657	16.5413	15.6614	17.7098	17.0763	16.5123	16.2963	16.234	16.3311	16.5687	16.8287	16.3177	16.2539	16.5945	17.7577	17.2153	17.1015	17.7514	18.514	17.4967	17.4638	18.0349	17.5901	18.4011	17.3828	17.4204	17.4292	17.5745	17.3828	18.4682	18.0069	17.6516	17.138	17.3665	17.3828	16.2114	16.1547	17.9996	16.0106	17.3969	17.282	15.737	15.8972	16	16	16	8	8	8	351.16	0	16.773	22017000	47	"Q5SZK8;Q5SZK8-2"	"Q5SZK8;Q5SZK8-2"	FRAS1-related extracellular matrix protein 2	FREM2	1300
PDZK1	21.1195	20.2943	15.2375	22.4514	22.2871	18.1403	17.0167	17.55	13.9753	16.3955	13.677	15.2544	18.0887	13.3142	16.4846	15.1852	14.4765	15.737	14.6294	17.9612	18.0723	18.3132	15.22	16.4046	15.0928	18.8359	20.2713	15.7488	14.1884	15.6001	22.6818	16.5593	17.0671	22.2871	22.6556	22.7151	21.6838	24.2228	23.2322	16.3955	16.1443	21.2681	23.6321	21.4642	23.0395	21.4302	15.6502	19.4354	21.7867	16.1443	19.4275	21.352	14.3527	23.1052	7	7	7	23.9	23.9	23.9	57.129	0	13.525	234390000	30	"Q5T2W1;Q5T2W1-2;A8MUH7;A0A0C4DG67;A8MUH7-2"	"Q5T2W1;Q5T2W1-2;A8MUH7"	"Na(+)/H(+) exchange regulatory cofactor NHE-RF3;Putative PDZ domain-containing protein 1P"	"PDZK1;PDZK1P1"	1302
KPRP	19.498	19.6541	20.4877	19.5954	15.3932	16.9576	18.1834	18.682	20.7676	20.4335	16.7033	16.2854	17.3284	17.6366	18.6048	18.9207	19.4181	18.1472	16.5687	16.7427	17.8635	17.1489	17.7962	18.2128	17.489	18.4011	16.9378	16.8079	19.506	19.4824	16.6252	16.3073	18.3778	18.0438	17.0262	16.6727	17.55	17.6433	17.6516	17.0858	19.0839	19.0678	16.723	17.1015	17.5682	17.4204	16.7734	16.9819	21.6419	21.6419	18.8045	18.893	16.5509	17.0595	9	9	9	31.3	31.3	31.3	64.135	0	38.039	85228000	118	Q5T749	Q5T749	Keratinocyte proline-rich protein	KPRP	1303
XP32	14.5622	14.0024	17.282	16.5226	12.4598	15.491	16.234	16.723	17.0428	16.7626	16.0573	15.7856	17.1195	14.9831	16.0999	16.0466	13.5717	15.9891	14.1298	14.5452	13.8293	15.22	16.0466	14.6063	16.2114	14.8309	14.7536	16.1657	15.436	16.1781	13.3987	12.4598	16.5509	16.7144	15.8862	15.8644	16.5226	15.5716	15.9208	15.4778	16.6252	16.6727	15.0585	13.5717	16.3718	16.2539	16.1321	15.2893	21.8451	21.8874	16.1998	16.1998	15.346	15.4778	2	2	2	8	8	8	26.238	0.0032573	4.3077	14578000	24	Q5T750	Q5T750	Skin-specific protein 32	XP32	1304
ANXA8L2	17.0511	16.8365	15.7987	15.9319	16.6433	15.5308	17.489	17.5745	13.6282	16.8463	15.5593	15.4778	15.0928	15.8223	17.7187	17.1195	18.0952	18.4409	16.1321	16.1443	15.6502	15.5308	18.0438	17.6593	15.7987	14.7918	15.874	16.4262	15.8644	14.3527	17.5745	17.4744	14.6781	13.8293	15.9673	16.4562	16.9995	16.8365	16.0106	14.3802	15.2544	14.0726	15.5071	15.7987	14.2694	15.3618	17.9406	17.55	13.9753	16.1657	13.868	15.7488	17.2643	17.2324	6	6	1	29.7	29.7	7.6	36.879	0	37.865	18769000	22	"Q5VT79;B4DTF2;A0A075B752;A0A087WUP0;Q5VT79-2"	"Q5VT79;B4DTF2;A0A075B752;A0A087WUP0"	"Annexin A8-like protein 2;Annexin"	"ANXA8L2;ANXA8L1"	1307
BROX	18.9806	19.4275	17.583	18.5067	19.2363	19.2363	18.1472	18.1403	17.2237	17.4967	18.2128	18.1606	17.2003	16.6727	17.0511	18.6998	16.7333	16.6832	16.7518	17.1489	17.3002	17.5124	15.8352	16.0106	17.6157	18.1321	17.6593	18.2202	19.1706	19.3936	16.691	17.6087	17.8161	17.6631	18.1606	17.6953	18.0952	17.7018	17.6253	17.5745	17.8076	17.8989	17.5382	18.1757	18.6431	18.1321	16.6046	17.3904	17.8989	19.3355	16.5123	17.5424	17.55	16.9576	6	6	6	25.3	25.3	25.3	46.476	0	33.791	53536000	120	"Q5VW32;F5GXQ0;Q5VW32-2;Q5VW33"	"Q5VW32;F5GXQ0;Q5VW32-2;Q5VW33"	BRO1 domain-containing protein BROX	BROX	1308
CPZ	17.1015	15.8493	13.253	17.4441	17.519	15.5716	16.7144	15.8223	16.8463	15.9319	16.8079	16.9744	16.2539	14.0397	15.8972	15.3329	15.2736	15.6001	17.6157	18.6048	13.677	13.1669	17.1672	14.0397	19.7272	17.0763	11.9501	18.0231	17.4367	17.3904	18.9002	18.6508	18.0069	17.8895	16.0573	16.3955	18.1996	18.1472	16.09	14.4965	19.1251	18.7478	17.3969	17.6366	18.0231	17.9068	18.0147	17.0671	17.0511	17.5745	15.4074	14.0397	17.489	17.0763	5	5	5	12.3	12.3	12.3	72.533	0	35.533	23285000	38	"Q66K79-2;Q66K79;Q66K79-3"	"Q66K79-2;Q66K79"	Carboxypeptidase Z	CPZ	1312
VASN	23.2322	23.148	22.409	22.98	23.6321	23.1052	22.4308	22.4749	21.2849	21.5117	22.339	22.235	22.98	22.6168	20.5776	21.5717	22.6818	22.7791	21.7234	21.7668	22.4514	22.7791	20.6031	20.3823	21.7668	21.7234	22.2871	22.4749	23.3097	23.3097	22.0015	21.9821	21.2681	21.198	22.9416	22.8424	21.4642	21.4793	23.1052	22.911	23.1863	23.2322	22.5267	22.6556	22.0378	21.7234	21.3816	21.3655	22.6556	22.6556	23.0083	23.0395	21.4793	21.4302	12	12	12	26.6	26.6	26.6	71.712	0	323.31	1478300000	1802	Q6EMK4	Q6EMK4	Vasorin	VASN	1316
CSPG4	20.1448	19.7633	16.8889	18.8849	19.671	19.498	14.9491	13.3987	17.3097	17.8635	19.5954	19.5323	18.907	19.0918	15.1089	18.7177	19.2001	19.2001	18.6431	18.3132	18.6676	18.9592	17.8989	17.3284	18.9525	19.0159	19.0507	19.1786	19.9732	19.8906	19.4354	19.2095	17.4132	18.3132	20.1021	19.9214	16.5315	19.3504	18.9987	19.0421	19.1109	18.7255	18.6599	18.8195	19.6998	19.384	17.9178	17.846	19.384	19.2363	19.1923	19.1706	17.9996	17.9914	10	10	10	5.1	5.1	5.1	250.53	0	21.262	125940000	120	Q6UVK1	Q6UVK1	Chondroitin sulfate proteoglycan 4	CSPG4	1322
